,Account Number,Balance Date,Transaction Value,Balance
9473,51793205,2023-02-07,-176.26,2441.19
9474,51793205,2023-02-08,-133.59,2307.6
9475,51906599,2023-01-31,,174.48
9476,51906599,2023-02-01,-125.14,49.33999999999999
9477,51906599,2023-02-04,36.24,85.57999999999998
9478,51906599,2023-02-06,-55.84,29.739999999999988
9479,51906599,2023-02-06,-84.58,-54.84000000000001
9480,51906599,2023-02-08,53.25,-1.5900000000000105
9481,51906599,2023-02-10,-86.75,-88.34
9482,51906599,2023-02-13,157.9,69.56
9483,52104303,2023-01-31,,810.97
9484,52104303,2023-02-03,99.85,910.82
9485,52104303,2023-02-04,-77.13,833.69
9486,52104303,2023-02-06,-87.57,746.12
9487,52104303,2023-02-09,-1530.9,-784.7800000000001
9488,52117174,2023-01-31,,932.96
9489,52117174,2023-02-03,-120.56,812.4000000000001
9490,52117174,2023-02-05,-91.78,720.62
9491,52117174,2023-02-08,-43.73,676.89
9492,52117174,2023-02-09,-59.54,617.35
9493,52117174,2023-02-09,-1131.6,-514.2499999999999
9494,52125171,2023-01-31,,973.17
9495,52125171,2023-02-01,112.77,1085.94
9496,52125171,2023-02-02,132.64,1218.58
9497,52125171,2023-02-05,101.6,1320.1799999999998
9498,52125171,2023-02-09,-63.75,1256.4299999999998
9499,52127978,2023-01-31,,84.8
9500,52127978,2023-02-08,-603.0,-518.2
9501,52127978,2023-02-09,-25.95,-544.1500000000001
9502,52127978,2023-02-12,13.57,-530.58
9503,52127978,2023-02-12,-134.36,-664.94
9504,52141048,2023-01-31,,102.68
9505,52141048,2023-02-03,153.58,256.26
9506,52141048,2023-02-04,31.94,288.20000000000005
9507,52141048,2023-02-07,852.6,1140.8000000000002
9508,52141048,2023-02-08,122.19,1262.99
9509,52141048,2023-02-11,144.17,1407.16
9510,52146995,2023-01-31,,322.52
9511,52146995,2023-02-01,69.4,391.91999999999996
9512,52146995,2023-02-02,507.1,899.02
9513,52146995,2023-02-02,-71.52,827.5
9514,52146995,2023-02-05,-49.2,778.3
9515,52146995,2023-02-05,-108.08,670.22
9516,52146995,2023-02-07,135.72,805.94
9517,52146995,2023-02-09,36.71,842.65
9518,52146995,2023-02-11,-93.53,749.12
9519,52146995,2023-02-12,-934.0,-184.88
9520,52146995,2023-02-14,108.65,-76.22999999999999
9521,52203356,2023-01-31,,899.39
9522,52203356,2023-02-03,83.25,982.64
9523,52203356,2023-02-05,189.35,1171.99
9524,52203356,2023-02-05,-168.74,1003.25
9525,52203356,2023-02-08,1316.4,2319.65
9526,52203356,2023-02-11,51.73,2371.38
9527,52213806,2023-01-31,,597.62
9528,52213806,2023-02-12,54.1,651.72
9529,52213806,2023-02-14,97.06,748.78
9530,52213806,2023-02-14,10.22,759.0
9531,52230539,2023-01-31,,394.34
9532,52230539,2023-02-03,-23.24,371.09999999999997
9533,52230539,2023-02-12,197.45,568.55
9534,52230539,2023-02-13,-149.9,418.65
9535,52230539,2023-02-14,-87.3,331.34999999999997
9536,52264506,2023-01-31,,934.07
9537,52264506,2023-02-02,-12.87,921.2
9538,52264506,2023-02-05,139.1,1060.3
9539,52264506,2023-02-06,-105.25,955.0500000000001
9540,52264506,2023-02-08,132.78,1087.83
9541,52264506,2023-02-09,139.7,1227.53
9542,52264506,2023-02-09,-57.45,1170.08
9543,52264506,2023-02-13,-35.46,1134.6200000000001
9544,52264506,2023-02-14,60.97,1195.59
9545,52310499,2023-01-31,,954.51
9546,52310499,2023-02-02,53.0,1007.51
9547,52310499,2023-02-06,81.6,1089.11
9548,52310499,2023-02-14,73.19,1162.3
9549,52317175,2023-01-31,,25.94
9550,52317175,2023-02-10,-90.04,-64.10000000000001
9551,52317175,2023-02-12,-145.55,-209.65000000000003
9552,52317175,2023-02-12,-1145.7,-1355.3500000000001
9553,52317175,2023-02-14,-92.17,-1447.5200000000002
9554,52365238,2023-01-31,,822.17
9555,52365238,2023-02-09,85.45,907.62
9556,52365238,2023-02-12,92.42,1000.04
9557,52366360,2023-01-31,,465.67
9558,52366360,2023-02-02,-61.66,404.01
9559,52366360,2023-02-03,88.74,492.75
9560,52366360,2023-02-06,172.68,665.4300000000001
9561,52366360,2023-02-06,-72.88,592.55
9562,52366360,2023-02-07,-64.41,528.14
9563,52390463,2023-01-31,,172.82
9564,52390463,2023-02-01,147.58,320.4
9565,52390463,2023-02-02,-534.5,-214.10000000000002
9566,52390463,2023-02-03,-79.16,-293.26
9567,52390463,2023-02-03,-220.83,-514.09
9568,52390463,2023-02-04,-30.36,-544.45
9569,52390463,2023-02-14,-117.12,-661.57
9570,52436120,2023-01-31,,904.47
9571,52436120,2023-02-03,109.66,1014.13
9572,52436120,2023-02-07,115.4,1129.53
9573,52436120,2023-02-11,-560.2,569.3299999999999
9574,52442629,2023-01-31,,617.92
9575,52442629,2023-02-03,196.73,814.65
9576,52442629,2023-02-03,-1462.8,-648.15
9577,52442629,2023-02-11,-145.45,-793.5999999999999
9578,52442629,2023-02-12,90.28,-703.3199999999999
9579,52442629,2023-02-14,1290.4,587.0800000000002
9580,52461586,2023-01-31,,596.3
9581,52461586,2023-02-02,755.8,1352.1
9582,52461586,2023-02-06,-59.42,1292.6799999999998
9583,52461586,2023-02-08,101.89,1394.57
9584,52461586,2023-02-08,-1026.8,367.77
9585,52468167,2023-01-31,,369.42
9586,52468167,2023-02-01,-102.76,266.66
9587,52468167,2023-02-02,162.4,429.06
9588,52468167,2023-02-10,48.91,477.97
9589,52480554,2023-01-31,,263.38
9590,52480554,2023-02-04,-130.57,132.81
9591,52480554,2023-02-06,-629.3,-496.48999999999995
9592,52480554,2023-02-10,-85.31,-581.8
9593,52480554,2023-02-11,122.42,-459.37999999999994
9594,52480554,2023-02-12,68.07,-391.30999999999995
9595,52560688,2023-01-31,,622.16
9596,52560688,2023-02-03,55.81,677.97
9597,52560688,2023-02-04,115.54,793.51
9598,52560688,2023-02-10,-1220.5,-426.99
9599,52560688,2023-02-11,-108.41,-535.4
9600,52560688,2023-02-11,-1058.7,-1594.1
9601,52560688,2023-02-12,127.2,-1466.9
9602,52560688,2023-02-12,-115.87,-1582.7700000000002
9603,52747145,2023-01-31,,546.71
9604,52747145,2023-02-02,-107.8,438.91
9605,52747145,2023-02-04,163.28,602.19
9606,52747145,2023-02-09,-155.0,447.19000000000005
9607,52747145,2023-02-11,-107.54,339.65000000000003
9608,52747145,2023-02-12,-165.18,174.47000000000003
9609,52756904,2023-01-31,,428.77
9610,52756904,2023-02-04,-118.08,310.69
9611,52756904,2023-02-05,114.03,424.71999999999997
9612,52756904,2023-02-13,-51.57,373.15
9613,52756904,2023-02-13,-87.03,286.12
9614,52756904,2023-02-14,-67.55,218.57
9615,52805510,2023-01-31,,580.66
9616,52805510,2023-02-09,35.39,616.05
9617,52805510,2023-02-09,-85.32,530.73
9618,52805510,2023-02-10,-153.19,377.53999999999996
9619,52805510,2023-02-13,851.7,1229.24
9620,52814597,2023-01-31,,899.39
9621,52814597,2023-02-01,-1821.6,-922.2099999999999
9622,52814597,2023-02-06,-25.86,-948.0699999999999
9623,52814597,2023-02-10,-831.4,-1779.4699999999998
9624,52814597,2023-02-11,43.89,-1735.58
9625,52814597,2023-02-11,-1129.9,-2865.48
9626,52814597,2023-02-14,7.09,-2858.39
9627,52835507,2023-01-31,,306.68
9628,52835507,2023-02-01,-86.91,219.77
9629,52835507,2023-02-03,-32.77,187.0
9630,52835507,2023-02-05,109.41,296.40999999999997
9631,52835507,2023-02-05,-806.2,-509.7900000000001
9632,52835507,2023-02-08,95.66,-414.1300000000001
9633,52835507,2023-02-10,1098.2,684.0699999999999
9634,52835507,2023-02-13,-262.4,421.66999999999996
9635,52835507,2023-02-14,1053.5,1475.17
9636,52840001,2023-01-31,,746.12
9637,52840001,2023-02-01,88.19,834.31
9638,52840001,2023-02-04,-101.52,732.79
9639,52840001,2023-02-07,814.4,1547.19
9640,52855120,2023-01-31,,880.21
9641,52855120,2023-02-01,160.48,1040.69
9642,52855120,2023-02-02,161.91,1202.6
9643,52855120,2023-02-04,-72.24,1130.3600000000001
9644,52855120,2023-02-09,105.82,1236.18
9645,52855120,2023-02-10,-61.16,1175.02
9646,52855120,2023-02-11,-174.19,1000.83
9647,52855120,2023-02-12,-1640.8,-639.9699999999999
9648,52911248,2023-01-31,,430.16
9649,52911248,2023-02-01,-161.89,268.27000000000004
9650,52911248,2023-02-03,-105.36,162.91000000000003
9651,52911248,2023-02-05,-131.72,31.190000000000055
9652,52911248,2023-02-07,-162.23,-131.03999999999994
9653,52911248,2023-02-08,72.19,-58.84999999999994
9654,52911248,2023-02-10,-83.95,-142.79999999999995
9655,52911248,2023-02-10,-134.99,-277.78999999999996
9656,52911248,2023-02-10,-951.2,-1228.99
9657,52911248,2023-02-10,-2084.1,-3313.09
9658,52911248,2023-02-12,-125.47,-3438.5599999999995
9659,52911248,2023-02-12,-129.73,-3568.2899999999995
9660,52911248,2023-02-13,63.98,-3504.3099999999995
9661,52973634,2023-01-31,,417.09
9662,52973634,2023-02-02,104.98,522.0699999999999
9663,52973634,2023-02-02,80.01,602.0799999999999
9664,52973634,2023-02-03,372.2,974.28
9665,52973634,2023-02-11,6.54,980.8199999999999
9666,52973634,2023-02-11,-129.35,851.47
9667,52973634,2023-02-12,172.13,1023.5999999999999
9668,52973634,2023-02-13,134.58,1158.18
9669,52996436,2023-01-31,,883.35
9670,52996436,2023-02-01,86.03,969.38
9671,52996436,2023-02-03,-173.67,795.71
9672,52996436,2023-02-08,-95.66,700.0500000000001
9673,52996436,2023-02-14,-1290.4,-590.35
9674,53006272,2023-01-31,,761.95
9675,53006272,2023-02-03,134.35,896.3000000000001
9676,53006272,2023-02-06,-90.64,805.6600000000001
9677,53006272,2023-02-08,160.1,965.76
9678,53006272,2023-02-08,-88.99,876.7700000000001
9679,53006272,2023-02-14,157.14,1033.91
9680,53010345,2023-01-31,,131.63
9681,53010345,2023-02-06,-123.61,8.019999999999996
9682,53010345,2023-02-10,169.0,177.01999999999998
9683,53010345,2023-02-10,-145.54,31.47999999999999
9684,53010345,2023-02-14,88.77,120.24999999999999
9685,53046005,2023-01-31,,669.82
9686,53046005,2023-02-01,36.43,706.25
9687,53046005,2023-02-02,52.25,758.5
9688,53046005,2023-02-04,-58.03,700.47
9689,53046005,2023-02-06,-129.51,570.96
9690,53046005,2023-02-13,157.27,728.23
9691,53046005,2023-02-13,74.51,802.7400000000001
9692,53046005,2023-02-13,-125.85,676.8900000000001
9693,53059420,2023-01-31,,531.72
9694,53059420,2023-02-01,-97.79,433.93
9695,53059420,2023-02-02,-129.83,304.1
9696,53059420,2023-02-07,198.21,502.31000000000006
9697,53059420,2023-02-07,140.37,642.6800000000001
9698,53079883,2023-01-31,,489.35
9699,53079883,2023-02-05,-115.08,374.27000000000004
9700,53079883,2023-02-05,-150.73,223.54000000000002
9701,53079883,2023-02-09,-257.1,-33.56
9702,53079883,2023-02-10,-550.8,-584.3599999999999
9703,53079883,2023-02-14,10.57,-573.7899999999998
9704,53085668,2023-01-31,,199.11
9705,53085668,2023-02-05,106.54,305.65000000000003
9706,53085668,2023-02-05,-75.06,230.59000000000003
9707,53085668,2023-02-07,-945.2,-714.61
9708,53085668,2023-02-10,-101.56,-816.1700000000001
9709,53085668,2023-02-11,-117.16,-933.33
9710,53085668,2023-02-14,41.25,-892.08
9711,53085668,2023-02-14,-24.04,-916.12
9712,53086727,2023-01-31,,408.74
9713,53086727,2023-02-02,115.29,524.03
9714,53086727,2023-02-10,-1362.1,-838.0699999999999
9715,53089607,2023-01-31,,567.87
9716,53089607,2023-02-01,161.89,729.76
9717,53089607,2023-02-02,147.42,877.18
9718,53089607,2023-02-05,-176.88,700.3
9719,53089607,2023-02-11,161.33,861.63
9720,53089607,2023-02-12,-137.14,724.49
9721,53089607,2023-02-13,71.18,795.6700000000001
9722,53091928,2023-01-31,,235.6
9723,53091928,2023-02-02,-248.7,-13.099999999999994
9724,53091928,2023-02-06,-128.13,-141.23
9725,53091928,2023-02-07,1741.9,1600.67
9726,53091928,2023-02-07,-166.24,1434.43
9727,53091928,2023-02-09,-114.01,1320.42
9728,53091928,2023-02-11,28.8,1349.22
9729,53091928,2023-02-12,37.22,1386.44
9730,53107499,2023-01-31,,237.09
9731,53107499,2023-02-01,83.86,320.95
9732,53107499,2023-02-09,-58.86,262.09000000000003
9733,53107499,2023-02-13,168.68,430.77
9734,53107499,2023-02-13,-70.54,360.23
9735,53107499,2023-02-14,-40.13,320.1
9736,53161068,2023-01-31,,945.53
9737,53161068,2023-02-02,962.8,1908.33
9738,53161068,2023-02-02,177.36,2085.69
9739,53161068,2023-02-03,62.59,2148.2799999999997
9740,53161068,2023-02-03,-1566.6,581.6800000000001
9741,53161068,2023-02-04,-69.83,511.8500000000001
9742,53161068,2023-02-05,91.56,603.4100000000001
9743,53161068,2023-02-05,-81.18,522.23
9744,53161068,2023-02-05,-480.6,41.63000000000005
9745,53161068,2023-02-07,108.31,149.94000000000005
9746,53161068,2023-02-10,107.66,257.6
9747,53161068,2023-02-10,50.5,308.1
9748,53170488,2023-01-31,,219.2
9749,53170488,2023-02-04,-73.5,145.7
9750,53170488,2023-02-08,50.31,196.01
9751,53192110,2023-01-31,,588.04
9752,53192110,2023-02-06,117.46,705.5
9753,53192110,2023-02-07,-53.78,651.7199999999999
9754,53192110,2023-02-14,-88.36,563.3599999999999
9755,53204515,2023-01-31,,689.65
9756,53204515,2023-02-02,83.33,772.98
9757,53204515,2023-02-04,-136.51,636.47
9758,53204515,2023-02-06,114.15,750.62
9759,53211412,2023-01-31,,69.51
9760,53211412,2023-02-05,93.57,163.07999999999998
9761,53211412,2023-02-07,-101.5,61.58
9762,53211412,2023-02-09,-20.18,41.4
9763,53211412,2023-02-11,41.89,83.28999999999999
9764,53211412,2023-02-11,-197.9,-114.61000000000001
9765,53211412,2023-02-12,121.68,7.069999999999993
9766,53211412,2023-02-13,902.0,909.0699999999999
9767,53211412,2023-02-13,-50.68,858.39
9768,53234515,2023-01-31,,854.67
9769,53234515,2023-02-01,-70.5,784.17
9770,53234515,2023-02-02,54.57,838.74
9771,53234515,2023-02-04,1349.2,2187.94
9772,53234515,2023-02-05,148.33,2336.27
9773,53234515,2023-02-06,8.35,2344.62
9774,53240505,2023-01-31,,188.87
9775,53240505,2023-02-03,119.64,308.51
9776,53240505,2023-02-14,-37.21,271.3
9777,53240505,2023-02-14,-88.35,182.95000000000002
9778,53260868,2023-01-31,,966.85
9779,53260868,2023-02-01,208.23,1175.08
9780,53260868,2023-02-02,134.24,1309.32
9781,53260868,2023-02-07,-1429.1,-119.77999999999997
9782,53260868,2023-02-10,97.78,-21.99999999999997
9783,53260868,2023-02-12,-25.98,-47.979999999999976
9784,53332086,2023-01-31,,273.51
9785,53332086,2023-02-03,-98.44,175.07
9786,53332086,2023-02-06,116.99,292.06
9787,53332086,2023-02-06,114.95,407.01
9788,53332086,2023-02-09,-85.45,321.56
9789,53332086,2023-02-12,-79.05,242.51
9790,53332086,2023-02-14,-59.91,182.6
9791,53366488,2023-01-31,,337.18
9792,53366488,2023-02-01,115.41,452.59000000000003
9793,53366488,2023-02-02,-104.72,347.87
9794,53366488,2023-02-03,110.54,458.41
9795,53366488,2023-02-04,-134.24,324.17
9796,53366488,2023-02-07,107.54,431.71000000000004
9797,53366488,2023-02-10,-102.92,328.79
9798,53366488,2023-02-13,76.11,404.90000000000003
9799,53376344,2023-01-31,,228.65
9800,53376344,2023-02-02,81.01,309.66
9801,53376344,2023-02-03,-133.94,175.72000000000003
9802,53376344,2023-02-04,35.52,211.24000000000004
9803,53376344,2023-02-05,85.78,297.02000000000004
9804,53376344,2023-02-14,1365.0,1662.02
9805,53380359,2023-01-31,,0.81
9806,53380359,2023-02-01,-133.29,-132.48
9807,53380359,2023-02-04,78.39,-54.08999999999999
9808,53380359,2023-02-08,134.23,80.14
9809,53380359,2023-02-08,-49.6,30.54
9810,53380359,2023-02-08,-113.92,-83.38
9811,53380359,2023-02-08,-128.8,-212.18
9812,53380359,2023-02-13,767.3,555.1199999999999
9813,53380359,2023-02-13,384.8,939.9199999999998
9814,53421312,2023-01-31,,937.86
9815,53421312,2023-02-03,-40.39,897.47
9816,53421312,2023-02-04,44.37,941.84
9817,53421312,2023-02-04,-199.43,742.41
9818,53421312,2023-02-07,-13.71,728.7
9819,53421312,2023-02-08,135.45,864.15
9820,53421312,2023-02-11,-69.79,794.36
9821,53421312,2023-02-12,126.99,921.3499999999999
9822,53496996,2023-01-31,,303.15
9823,53496996,2023-02-01,146.28,449.42999999999995
9824,53496996,2023-02-02,74.71,524.14
9825,53496996,2023-02-05,-106.43,417.71
9826,53496996,2023-02-07,95.78,513.49
9827,53496996,2023-02-11,149.19,662.68
9828,53496996,2023-02-12,107.03,769.7099999999999
9829,53502347,2023-01-31,,18.89
9830,53502347,2023-02-01,84.14,103.03
9831,53502347,2023-02-01,-490.9,-387.87
9832,53502347,2023-02-08,-123.06,-510.93
9833,53502347,2023-02-10,133.46,-377.47
9834,53502347,2023-02-14,-208.0,-585.47
9835,53502347,2023-02-14,-1469.3,-2054.77
9836,53513558,2023-01-31,,235.44
9837,53513558,2023-02-02,-100.89,134.55
9838,53513558,2023-02-04,-155.63,-21.079999999999984
9839,53513558,2023-02-05,-700.4,-721.48
9840,53513558,2023-02-08,161.43,-560.05
9841,53513558,2023-02-09,59.28,-500.76999999999987
9842,53518299,2023-01-31,,953.96
9843,53518299,2023-02-01,-116.27,837.69
9844,53518299,2023-02-08,46.43,884.12
9845,53518299,2023-02-10,-134.33,749.79
9846,53538823,2023-01-31,,750.37
9847,53538823,2023-02-05,-78.82,671.55
9848,53538823,2023-02-06,23.13,694.6800000000001
9849,53538823,2023-02-06,-405.7,288.98
9850,53538823,2023-02-08,-57.77,231.21
9851,53634705,2023-01-31,,853.12
9852,53634705,2023-02-05,151.27,1004.39
9853,53634705,2023-02-05,63.21,1067.6
9854,53634705,2023-02-14,-223.99,843.61
9855,53665038,2023-01-31,,624.95
9856,53665038,2023-02-02,27.52,652.47
9857,53665038,2023-02-07,-27.75,624.72
9858,53665038,2023-02-09,-255.62,369.1
9859,53665038,2023-02-13,113.04,482.14000000000004
9860,53727603,2023-01-31,,517.25
9861,53727603,2023-02-02,124.68,641.9300000000001
9862,53727603,2023-02-04,92.05,733.98
9863,53727603,2023-02-08,63.18,797.16
9864,53727603,2023-02-10,-2476.1,-1678.94
9865,53727603,2023-02-11,-1137.9,-2816.84
9866,53727603,2023-02-13,66.54,-2750.3
9867,53727603,2023-02-13,-75.37,-2825.67
9868,53753986,2023-01-31,,252.69
9869,53753986,2023-02-03,-120.33,132.36
9870,53753986,2023-02-04,-1059.1,-926.7399999999999
9871,53753986,2023-02-06,-165.67,-1092.4099999999999
9872,53753986,2023-02-11,80.75,-1011.6599999999999
9873,53753986,2023-02-12,860.8,-150.8599999999999
9874,53754887,2023-01-31,,162.05
9875,53754887,2023-02-02,102.25,264.3
9876,53754887,2023-02-06,149.07,413.37
9877,53754887,2023-02-09,54.92,468.29
9878,53762957,2023-01-31,,245.78
9879,53762957,2023-02-01,-101.12,144.66
9880,53762957,2023-02-09,-179.65,-34.99000000000001
9881,53762957,2023-02-10,149.19,114.19999999999999
9882,53762957,2023-02-10,-100.16,14.039999999999992
9883,53762957,2023-02-11,134.16,148.2
9884,53762957,2023-02-11,-108.92,39.27999999999999
9885,53762957,2023-02-11,-142.72,-103.44000000000001
9886,53762957,2023-02-12,-150.86,-254.3
9887,53762957,2023-02-14,51.9,-202.4
9888,53762957,2023-02-14,-155.82,-358.22
9889,53764356,2023-01-31,,447.88
9890,53764356,2023-02-01,83.37,531.25
9891,53764356,2023-02-02,197.62,728.87
9892,53764356,2023-02-02,-74.82,654.05
9893,53764356,2023-02-04,136.2,790.25
9894,53764356,2023-02-04,-75.94,714.31
9895,53764356,2023-02-07,-84.19,630.12
9896,53764356,2023-02-08,-144.78,485.34000000000003
9897,53764356,2023-02-10,65.52,550.86
9898,53764356,2023-02-11,-159.34,391.52
9899,53764356,2023-02-12,-179.93,211.58999999999997
9900,53831793,2023-01-31,,799.66
9901,53831793,2023-02-06,-143.57,656.0899999999999
9902,53831793,2023-02-08,-110.44,545.65
9903,53831793,2023-02-08,-159.35,386.29999999999995
9904,53831793,2023-02-09,103.19,489.49
9905,53831793,2023-02-10,135.89,625.38
9906,53831793,2023-02-13,1226.1,1851.48
9907,53831793,2023-02-13,127.43,1978.91
9908,53845552,2023-01-31,,285.52
9909,53845552,2023-02-06,967.8,1253.32
9910,53845552,2023-02-09,-82.54,1170.78
9911,53845615,2023-01-31,,597.04
9912,53845615,2023-02-05,-47.51,549.53
9913,53845615,2023-02-06,71.0,620.53
9914,53845615,2023-02-06,-63.7,556.8299999999999
9915,53845615,2023-02-07,-100.78,456.04999999999995
9916,53845615,2023-02-07,-151.21,304.84
9917,53845615,2023-02-10,7.29,312.13
9918,53845615,2023-02-10,-1052.9,-740.7700000000001
9919,53858816,2023-01-31,,539.38
9920,53858816,2023-02-01,-92.2,447.18
9921,53858816,2023-02-03,-98.53,348.65
9922,53858816,2023-02-05,33.32,381.96999999999997
9923,53858816,2023-02-05,-105.91,276.06
9924,53858816,2023-02-09,-156.03,120.03
9925,53858816,2023-02-11,1231.3,1351.33
9926,53858816,2023-02-12,-113.78,1237.55
9927,53884266,2023-01-31,,21.72
9928,53884266,2023-02-12,185.51,207.23
9929,53884266,2023-02-13,-85.84,121.38999999999999
9930,53884266,2023-02-13,-107.98,13.409999999999982
9931,53884626,2023-01-31,,478.38
9932,53884626,2023-02-02,-1413.6,-935.2199999999999
9933,53884626,2023-02-03,115.71,-819.5099999999999
9934,53884626,2023-02-07,-88.86,-908.3699999999999
9935,53884626,2023-02-09,134.0,-774.3699999999999
9936,53884626,2023-02-13,1525.2,750.8300000000002
9937,53884626,2023-02-13,74.01,824.8400000000001
9938,53887772,2023-01-31,,541.43
9939,53887772,2023-02-02,65.2,606.63
9940,53887772,2023-02-02,-109.3,497.3299999999999
9941,53887772,2023-02-04,-136.2,361.13
9942,53887772,2023-02-06,-55.36,305.77
9943,53887772,2023-02-06,-114.95,190.81999999999996
9944,53887772,2023-02-11,-42.19,148.62999999999997
9945,53887772,2023-02-11,-142.53,6.099999999999966
9946,53887772,2023-02-14,102.09,108.18999999999997
9947,53959112,2023-01-31,,103.99
9948,53959112,2023-02-06,159.06,263.05
9949,53959112,2023-02-06,60.77,323.82
9950,53959112,2023-02-07,135.7,459.52
9951,53959112,2023-02-07,-71.14,388.38
9952,53959112,2023-02-08,52.99,441.37
9953,53959112,2023-02-09,102.59,543.96
9954,53959112,2023-02-10,-74.94,469.02
9955,53960481,2023-01-31,,490.82
9956,53960481,2023-02-04,103.05,593.87
9957,53960481,2023-02-06,102.12,695.99
9958,53960481,2023-02-08,74.39,770.38
9959,53971767,2023-01-31,,958.87
